book,chapter,verse,orderby,masoretic,retroverted,lxx
Jer,37,11,14757,בהעלות,,οτε ανεβη [44.11]
Jer,37,11,14758,חיל,,η δυναμις [44.11]
Jer,37,11,14759,הכשדים,,των χαλδαιων [44.11]
Jer,37,11,14760,מעל,,απο [44.11]
Jer,37,11,14761,ירושלם,,ιερουσαλημ [44.11]
Jer,37,11,14762,מפני,,απο προσωπου [44.11]
Jer,37,11,14763,חיל,,της δυναμεως [44.11]
Jer,37,11,14764,פרעה,,φαραω [44.11]
Jer,37,12,14765,ויצא,,εξηλθεν [44.12]
Jer,37,12,14766,ירמיהו,,ιερεμιας [44.12]
Jer,37,12,14767,מירושלם,,απο ιερουσαλημ [44.12]
Jer,37,12,14768,ללכת,,του πορευθηναι [44.12]
Jer,37,12,14769,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εις [44.12]
Jer,37,12,14770,ארץ,,•^[Preposition added in the LXX in accordance with the rules of the Greek language or translational habits.] εις γην [44.12]
Jer,37,12,14771,בנימן,,βενιαμιν [44.12]
Jer,37,12,14772,"לחלק •^[Etymological exegesis.] •^[Questionable notation, equivalent, etc.] לקח •^[Interchange of consonants between MT and the presumed Hebrew parent text of the LXX (metathesis.)]",,του αγορασαι [44.12]
Jer,37,12,14773,משם,,εκειθεν [44.12]
Jer,37,12,14774,בתוך,,εν μεσω [44.12]
Jer,37,12,14775,העם,,του λαου [44.12]
Jer,37,13,14776,ויהי,,και εγενετο [44.13]
Jer,37,13,14777,הוא,,αυτος [44.13]
Jer,37,13,14778,בשער,,εν πυλη [44.13]
Jer,37,13,14779,בנימן,,βενιαμιν [44.13]
Jer,37,13,14780,ושם,,και εκει [44.13]
Jer,37,13,14781,בעל,,ανθρωπος [44.13]
Jer,37,13,14782,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,παρ' ω [44.13]
Jer,37,13,14783,פקדת,,{...παρ' ω} κατελυεν [44.13]
Jer,37,13,14784,ושמו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [44.13]
Jer,37,13,14785,יראייה,,σαρουιας [44.13]
Jer,37,13,14786,בן,,υιος [44.13]
Jer,37,13,14787,שלמיה,,σελεμιου [44.13]
Jer,37,13,14788,בן,,υιου [44.13]
Jer,37,13,14789,חנניה,,ανανιου [44.13]
Jer,37,13,14790,ויתפש,,και συνελαβεν [44.13]
Jer,37,13,14791,את ירמיהו,,τον ιερεμιαν [44.13]
Jer,37,13,14792,הנביא,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [44.13]
Jer,37,13,14793,לאמר,,λεγων [44.13]
Jer,37,13,14794,אל,,προς [44.13]
Jer,37,13,14795,הכשדים,,τους χαλδαιους [44.13]
Jer,37,13,14796,אתה,,συ [44.13]
Jer,37,13,14797,נפל,,φευγεις [44.13]
Jer,37,14,14798,ויאמר,,και ειπεν [44.14]
Jer,37,14,14799,ירמיהו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [44.14]
Jer,37,14,14800,שקר,,ψευδος [44.14]
Jer,37,14,14801,אינני,,"ουκ •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] εγω [44.14]"
Jer,37,14,14802,נפל,,{..φευγω} [44.14]
Jer,37,14,14803,על,,εις [44.14]
Jer,37,14,14804,הכשדים,,τους χαλδαιους [44.14]
Jer,37,14,14805,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εγω [44.14]
Jer,37,14,14806,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,φευγω [44.14]
Jer,37,14,14807,ולא,,και ουκ [44.14]
Jer,37,14,14808,שמע,,ηκουσεν [44.14]
Jer,37,14,14809,אליו,,αυτου [44.14]
Jer,37,14,14810,ויתפש,,και συνελαβεν [44.14]
Jer,37,14,14811,יראייה,,σαρουιας [44.14]
Jer,37,14,14812,בירמיהו,,τον ιερεμιαν [44.14]
Jer,37,14,14813,ויבאהו,,και εισηγαγεν αυτον [44.14]
Jer,37,14,14814,אל,,προς [44.14]
Jer,37,14,14815,השרים,,τους αρχοντας [44.14]
Jer,37,15,14816,ויקצפו,,και επικρανθησαν [44.15]
Jer,37,15,14817,השרים,,οι αρχοντες [44.15]
Jer,37,15,14818,על,,επι [44.15]
Jer,37,15,14819,ירמיהו,,ιερεμιαν [44.15]
Jer,37,15,14820,והכו,,και επαταξαν [44.15]
Jer,37,15,14821,אתו,,αυτον [44.15]
Jer,37,15,14822,ונתנו,,και απεστειλαν [44.15]
Jer,37,15,14823,אותו,,αυτον [44.15]
Jer,37,15,14824,בית,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [44.15]
Jer,37,15,14825,האסור,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [44.15]
Jer,37,15,14826,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εις [44.15]
Jer,37,15,14827,בית,,•^[Preposition added in the LXX in accordance with the rules of the Greek language or translational habits.] εις την οικιαν [44.15]
Jer,37,15,14828,יהונתן,,ιωναθαν [44.15]
Jer,37,15,14829,הספר,,του γραμματεως [44.15]
Jer,37,15,14830,כי,,οτι [44.15]
Jer,37,15,14831,אתו,,ταυτην [44.15]
Jer,37,15,14832,עשו,,εποιησαν [44.15]
Jer,37,15,14833,לבית,,εις οικιαν [44.15]
Jer,37,15,14834,הכלא,,φυλακης [44.15]
Jer,37,16,14835,כי,,και [44.16]
Jer,37,16,14836,בא,,ηλθεν [44.16]
Jer,37,16,14837,ירמיהו,,ιερεμιας [44.16]
Jer,37,16,14838,אל,,εις [44.16]
Jer,37,16,14839,בית,,οικιαν [44.16]
Jer,37,16,14840,הבור,,του λακκου [44.16]
Jer,37,16,14841,ואל,,και εις [44.16]
Jer,37,16,14842,החניות,,την χερεθ •^[Transliterated Hebrew word.] [44.16]
Jer,37,16,14843,וישב,,και εκαθισεν [44.16]
Jer,37,16,14844,שם,,εκει [44.16]
Jer,37,16,14845,ירמיהו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [44.16]
Jer,37,16,14846,ימים,,ημερας [44.16]
Jer,37,16,14847,רבים,,πολλας [44.16]
Jer,37,17,14848,וישלח,,και απεστειλεν [44.17]
Jer,37,17,14849,המלך,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [44.17]
Jer,37,17,14850,צדקיהו,,σεδεκιας [44.17]
Jer,37,17,14851,ויקחהו,ויקראהו,και εκαλεσεν αυτον [44.17]
Jer,37,17,14852,וישאלהו,,και ηρωτα αυτον [44.17]
Jer,37,17,14853,המלך,,ο βασιλευς [44.17]
Jer,37,17,14854,בביתו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [44.17]
Jer,37,17,14855,בסתר,,κρυφαιως [44.17]
Jer,37,17,14856,ויאמר,,ειπειν [44.17]
Jer,37,17,14857,היש,,ει εστιν [44.17]
Jer,37,17,14858,דבר,,λογος [44.17]
Jer,37,17,14859,מאת,,παρα [44.17]
Jer,37,17,14860,יהוה,,κυριου [44.17]
Jer,37,17,14861,ויאמר,,και ειπεν [44.17]
Jer,37,17,14862,ירמיהו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [44.17]
Jer,37,17,14863,יש,,εστιν [44.17]
Jer,37,17,14864,ויאמר,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [44.17]
Jer,37,17,14865,ביד,,εις χειρας [44.17]
Jer,37,17,14866,מלך,,βασιλεως [44.17]
Jer,37,17,14867,בבל,,βαβυλωνος [44.17]
Jer,37,17,14868,תנתן,,παραδοθηση [44.17]
Jer,37,18,14869,ויאמר,,και ειπεν [44.18]
Jer,37,18,14870,ירמיהו,,ιερεμιας [44.18]
Jer,37,18,14871,אל המלך,,τω βασιλει [44.18]
Jer,37,18,14872,צדקיהו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [44.18]
Jer,37,18,14873,מה,,τι [44.18]
Jer,37,18,14874,חטאתי,,ηδικησα [44.18]
Jer,37,18,14875,לך,,σε [44.18]
Jer,37,18,14876,ולעבדיך,,και τους παιδας σου [44.18]
Jer,37,18,14877,ולעם,,και τον λαον [44.18]
Jer,37,18,14878,הזה,,τουτον [44.18]
Jer,37,18,14879,כי,,οτι [44.18]
Jer,37,18,14880,נתתם,,συ διδως [44.18]
Jer,37,18,14881,אותי,,με [44.18]
Jer,37,18,14882,אל,,εις [44.18]
Jer,37,18,14883,בית,,οικιαν [44.18]
Jer,37,18,14884,הכלא,,φυλακης [44.18]
Jer,37,19,14885,*ואיו **ואיה,,και που εισιν [44.19]
Jer,37,19,14886,נביאיכם,,οι προφηται υμων [44.19]
Jer,37,19,14887,אשר,,οι [44.19]
Jer,37,19,14888,נבאו,,προφητευσαντες [44.19]
Jer,37,19,14889,לכם,,υμιν [44.19]
Jer,37,19,14890,לאמר,,λεγοντες [44.19]
Jer,37,19,14891,•^[Element 'added' in the Greek (plus in the LXX).],,οτι [44.19]
Jer,37,19,14892,לא,,ου μη [44.19]
Jer,37,19,14893,יבא,,ελθη [44.19]
Jer,37,19,14894,מלך,,βασιλευς [44.19]
Jer,37,19,14895,בבל,,βαβυλωνος [44.19]
Jer,37,19,14896,עליכם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [44.19]
Jer,37,19,14897,ועל,,επι [44.19]
Jer,37,19,14898,הארץ,,την γην [44.19]
Jer,37,19,14899,הזאת,,ταυτην [44.19]
Jer,37,20,14900,ועתה,,και νυν [44.20]
Jer,37,20,14901,שמע,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [44.20]
Jer,37,20,14902,נא,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [44.20]
Jer,37,20,14903,אדני,,κυριε [44.20]
Jer,37,20,14904,המלך,,βασιλευ [44.20]
Jer,37,20,14905,תפל נא,,πεσετω [44.20]
Jer,37,20,14906,תחנתי,,το ελεος μου [44.20]
Jer,37,20,14907,לפניך,,κατα προσωπον σου [44.20]
Jer,37,20,14908,ואל,"•^[Questionable notation, equivalent, etc.] ומה",και τι [44.20]
Jer,37,20,14909,תשבני,,αποστρεφεις με [44.20]
Jer,37,20,14910,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εις [44.20]
Jer,37,20,14911,בית,,•^[Preposition added in the LXX in accordance with the rules of the Greek language or translational habits.] εις οικιαν [44.20]
Jer,37,20,14912,יהונתן,,ιωναθαν [44.20]
Jer,37,20,14913,הספר,,του γραμματεως [44.20]
Jer,37,20,14914,ולא,,και ου μη [44.20]
Jer,37,20,14915,אמות,,αποθανω [44.20]
Jer,37,20,14916,שם,,εκει [44.20]
Jer,37,21,14917,ויצוה,,και συνεταξεν [44.21]
Jer,37,21,14918,המלך,,ο βασιλευς [44.21]
Jer,37,21,14919,צדקיהו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [44.21]
Jer,37,21,14920,ויפקדו,,και ενεβαλοσαν [44.21]
Jer,37,21,14921,את ירמיהו,אתו,αυτον [44.21]
Jer,37,21,14922,בחצר,,εις οικιαν [44.21]
Jer,37,21,14923,המטרה,,της φυλακης [44.21]
Jer,37,21,14924,ונתן,,και εδιδοσαν [44.21]
Jer,37,21,14925,לו,,αυτω [44.21]
Jer,37,21,14926,ככר לחם,,αρτον ενα [44.21]
Jer,37,21,14927,ליום,,της ημερας [44.21]
Jer,37,21,14928,מחוץ,,εξωθεν [44.21]
Jer,37,21,14929,האפים,,ου πεσσουσιν [44.21]
Jer,37,21,14930,עד,,εως [44.21]
Jer,37,21,14931,תם,,εξελιπον [44.21]
Jer,37,21,14932,כל,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [44.21]
Jer,37,21,14933,הלחם,,οι αρτοι [44.21]
Jer,37,21,14934,מן,,εκ [44.21]
Jer,37,21,14935,העיר,,της πολεως [44.21]
Jer,37,21,14936,וישב,,και εκαθισεν [44.21]
Jer,37,21,14937,ירמיהו,,ιερεμιας [44.21]
Jer,37,21,14938,בחצר,,εν τη αυλη [44.21]
Jer,37,21,14939,המטרה,,της φυλακης [44.21]
Jer,38,1,14940,וישמע,,και ηκουσεν [45.1]
Jer,38,1,14941,שפטיה,,σαφατιας [45.1]
Jer,38,1,14942,בן,,υιος [45.1]
Jer,38,1,14943,מתן,,μαθαν [45.1]
Jer,38,1,14944,וגדליהו,,και γοδολιας [45.1]
Jer,38,1,14945,בן,,υιος [45.1]
Jer,38,1,14946,פשחור,,πασχωρ [45.1]
Jer,38,1,14947,ויוכל,,και ιωαχαλ [45.1]
Jer,38,1,14948,בן,,υιος [45.1]
Jer,38,1,14949,שלמיהו,,σελεμιου [45.1]
Jer,38,1,14950,ופשחור,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [45.1]
Jer,38,1,14951,בן,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [45.1]
Jer,38,1,14952,מלכיה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [45.1]
Jer,38,1,14953,את הדברים,,τους λογους [45.1]
Jer,38,1,14954,אשר,,ους [45.1]
Jer,38,1,14955,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,ελαλει [45.1]
Jer,38,1,14956,ירמיהו,,ιερεμιας [45.1]
Jer,38,1,14957,מדבר,,{..ελαλει} [45.1]
Jer,38,1,14958,אל,,επι [45.1]
Jer,38,1,14959,כל,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [45.1]
Jer,38,1,14960,העם,,τον λαον [45.1]
Jer,38,1,14961,לאמר,,λεγων [45.1]
Jer,38,2,14962,כה,,ουτως [45.2]
Jer,38,2,14963,אמר,,ειπεν [45.2]
Jer,38,2,14964,יהוה,,κυριος [45.2]
Jer,38,2,14965,הישב,,ο κατοικων [45.2]
Jer,38,2,14966,בעיר,,εν τη πολει [45.2]
Jer,38,2,14967,הזאת,,ταυτη [45.2]
Jer,38,2,14968,ימות,,αποθανειται [45.2]
Jer,38,2,14969,בחרב,,εν ρομφαια [45.2]
Jer,38,2,14970,ברעב,,και εν λιμω [45.2]
Jer,38,2,14971,ובדבר,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [45.2]
Jer,38,2,14972,והיצא,,και ο εκπορευομενος [45.2]
Jer,38,2,14973,אל,,προς [45.2]
Jer,38,2,14974,הכשדים,,τους χαλδαιους [45.2]
Jer,38,2,14975,*יחיה **וחיה •^[Agreement of LXX with ketib.],,ζησεται [45.2]
Jer,38,2,14976,והיתה,,και εσται [45.2]
Jer,38,2,14977,לו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [45.2]
Jer,38,2,14978,נפשו,,η ψυχη αυτου [45.2]
Jer,38,2,14979,לשלל,,εις ευρεμα [45.2]
Jer,38,2,14980,וחי,,και ζησεται [45.2]
Jer,38,3,14981,•^[Element 'added' in the Greek (plus in the LXX).],,οτι [45.3]
Jer,38,3,14982,כה,,ουτως [45.3]
Jer,38,3,14983,אמר,,ειπεν [45.3]
Jer,38,3,14984,יהוה,,κυριος [45.3]
Jer,38,3,14985,הנתן {!}p,,παραδιδομενη [45.3]
Jer,38,3,14986,תנתן {!}p,,παραδοθησεται [45.3]
Jer,38,3,14987,העיר,,η πολις [45.3]
Jer,38,3,14988,הזאת,,αυτη [45.3]
Jer,38,3,14989,ביד,,εις χειρας [45.3]
Jer,38,3,14990,חיל,,δυναμεως [45.3]
Jer,38,3,14991,מלך,,βασιλεως [45.3]
Jer,38,3,14992,בבל,,βαβυλωνος [45.3]
Jer,38,3,14993,ולכדה,,και συλλημψεται αυτην [45.3]
Jer,38,4,14994,ויאמרו,,και ειπαν [45.4]
Jer,38,4,14995,השרים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [45.4]
Jer,38,4,14996,אל המלך,,τω βασιλει [45.4]
Jer,38,4,14997,יומת,,αναιρεθητω [45.4]
Jer,38,4,14998,נא,,δη [45.4]
Jer,38,4,14999,את האיש,,ο ανθρωπος [45.4]
Jer,38,4,15000,הזה,,εκεινος [45.4]
Jer,38,4,15001,כי,,οτι [45.4]
Jer,38,4,15002,על כן,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [45.4]
Jer,38,4,15003,הוא,,αυτος [45.4]
Jer,38,4,15004,מרפא,,εκλυει [45.4]
Jer,38,4,15005,את ידי,,τας χειρας [45.4]
Jer,38,4,15006,אנשי,,των ανθρωπων [45.4]
Jer,38,4,15007,המלחמה,,των πολεμουντων [45.4]
Jer,38,4,15008,הנשארים,,των καταλειπομενων [45.4]
Jer,38,4,15009,בעיר,,εν τη πολει [45.4]
Jer,38,4,15010,הזאת,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [45.4]
Jer,38,4,15011,ואת ידי,,και τας χειρας [45.4]
Jer,38,4,15012,כל,,παντος [45.4]
Jer,38,4,15013,העם,,του λαου [45.4]
Jer,38,4,15014,לדבר,,λαλων [45.4]
Jer,38,4,15015,אליהם,,προς αυτους [45.4]
Jer,38,4,15016,כדברים,,κατα τους λογους [45.4]
Jer,38,4,15017,האלה,,τουτους [45.4]
Jer,38,4,15018,כי,,οτι [45.4]
Jer,38,4,15019,האיש,,ο ανθρωπος [45.4]
Jer,38,4,15020,הזה,,ουτος [45.4]
Jer,38,4,15021,איננו,,"ου •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] χρησμολογει [45.4]"
Jer,38,4,15022,דרש,,χρησμολογει [45.4]
Jer,38,4,15023,לשלום,,ειρηνην [45.4]
Jer,38,4,15024,לעם,,τω λαω [45.4]
Jer,38,4,15025,הזה,,τουτω [45.4]
Jer,38,4,15026,כי אם,,αλλ' η [45.4]
Jer,38,4,15027,לרעה,,πονηρα [45.4]
Jer,38,5,15028,ויאמר,,και ειπεν [45.5]
Jer,38,5,15029,המלך,,ο βασιλευς [45.5]
Jer,38,5,15030,צדקיהו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [45.5]
Jer,38,5,15031,הנה,,ιδου [45.5]
Jer,38,5,15032,הוא,,αυτος [45.5]
Jer,38,5,15033,בידכם,,εν χερσιν υμων [45.5]
Jer,38,5,15034,כי,,οτι [45.5]
Jer,38,5,15035,אין,,ουκ [45.5]
Jer,38,5,15036,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,ηδυνατο [45.5]
Jer,38,5,15037,המלך,,ο βασιλευς [45.5]
Jer,38,5,15038,יוכל,,{..ηδυνατο} [45.5]
Jer,38,5,15039,אתכם,,προς αυτους [45.5]
Jer,38,5,15040,דבר,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [45.5]
Jer,38,6,15041,ויקחו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [45.6]
Jer,38,6,15042,את ירמיהו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [45.6]
Jer,38,6,15043,וישלכו,,και ερριψαν [45.6]
Jer,38,6,15044,אתו,,αυτον [45.6]
Jer,38,6,15045,אל,,εις [45.6]
Jer,38,6,15046,הבור,,τον λακκον [45.6]
Jer,38,6,15047,מלכיהו,,μελχιου [45.6]
Jer,38,6,15048,בן,,υιου [45.6]
Jer,38,6,15049,המלך,,του βασιλεως [45.6]
Jer,38,6,15050,אשר,,ος ην [45.6]
Jer,38,6,15051,בחצר,,εν τη αυλη [45.6]
Jer,38,6,15052,המטרה,,της φυλακης [45.6]
Jer,38,6,15053,וישלחו,,και εχαλασαν [45.6]
Jer,38,6,15054,את ירמיהו,אתו,αυτον [45.6]
Jer,38,6,15055,בחבלים,"•^[Questionable notation, equivalent, etc.] •^[Questionable notation, equivalent, etc.]",εις τον λακκον [45.6]
Jer,38,6,15056,ובבור,,και εν τω λακκω [45.6]
Jer,38,6,15057,אין,,ουκ ην [45.6]
Jer,38,6,15058,מים,,υδωρ [45.6]
Jer,38,6,15059,כי אם,,αλλ' η [45.6]
Jer,38,6,15060,טיט,,βορβορος [45.6]
Jer,38,6,15061,ויטבע,,και ην [45.6]
Jer,38,6,15062,ירמיהו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [45.6]
Jer,38,6,15063,בטיט,,εν τω βορβορω [45.6]
Jer,38,7,15064,וישמע,,και ηκουσεν [45.7]
Jer,38,7,15065,עבד מלך,,αβδεμελεχ [45.7]
Jer,38,7,15066,הכושי,,ο αιθιοψ [45.7]
Jer,38,7,15067,איש,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [45.7]
Jer,38,7,15068,סריס,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [45.7]
Jer,38,7,15069,והוא,,και αυτος [45.7]
Jer,38,7,15070,בבית,,εν οικια [45.7]
Jer,38,7,15071,המלך,,του βασιλεως [45.7]
Jer,38,7,15072,כי,,οτι [45.7]
Jer,38,7,15073,נתנו,,εδωκαν [45.7]
Jer,38,7,15074,את ירמיהו,,ιερεμιαν [45.7]
Jer,38,7,15075,אל,,εις [45.7]
Jer,38,7,15076,הבור,,τον λακκον [45.7]
Jer,38,7,15077,והמלך,,και ο βασιλευς [45.7]
Jer,38,7,15078,יושב,,ην [45.7]
Jer,38,7,15079,בשער,,εν τη πυλη [45.7]
Jer,38,7,15080,בנימן,,βενιαμιν [45.7]
